City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Arman,RU,2021-01-11 21:40:19,59.7,150.1667,-1.07,91,100,9.57
292,Guerrero Negro,MX,2021-01-11 21:40:20,27.9769,-114.0611,71.02,23,0,10.67
293,Saint-Augustin,CA,2021-01-11 21:40:20,51.226,-58.6502,16.84,85,48,10.38
294,Casablanca,MA,2021-01-11 21:36:11,33.5928,-7.6192,51.01,100,40,3.44
295,Kokopo,PG,2021-01-11 21:40:20,-4.352,152.2633,81.16,77,100,3.67
296,Pozoblanco,ES,2021-01-11 21:40:21,38.3791,-4.8483,37.4,93,0,2.3
297,Buckeye,US,2021-01-11 21:40:21,33.3703,-112.5838,66.99,21,0,4.72
298,Duenas,PH,2021-01-11 21:40:21,11.0672,122.6191,73.72,91,100,11.45
299,Chernyshevskiy,RU,2021-01-11 21:40:21,63.0128,112.4714,-42.75,82,81,1.12
300,North Bend,US,2021-01-11 21:37:57,43.4065,-124.2243,55.4,71,1,5.75
301,Huilong,CN,2021-01-11 21:40:22,31.8111,121.655,33.01,62,0,9.75
302,Viedma,AR,2021-01-11 21:36:12,-40.8135,-62.9967,66.99,24,36,1.01
303,Nanakuli,US,2021-01-11 21:40:22,21.3906,-158.1547,82.4,57,20,8.05
304,Horsham,GB,2021-01-11 21:40:23,51.064,-0.3272,46.99,81,75,11.5
305,Dukat,RU,2021-01-11 21:40:23,62.55,155.55,-17.55,87,100,1.63
306,Aksay,RU,2021-01-11 21:40:23,47.26,39.87,30.2,100,75,3.6
307,Cururupu,BR,2021-01-11 21:40:23,-1.8283,-44.8683,78.44,79,30,3.85
308,Haicheng,CN,2021-01-11 21:37:01,40.8516,122.7475,14.47,91,86,9.24
309,Kawalu,ID,2021-01-11 21:40:24,-7.3817,108.2082,73.71,89,100,0.83
310,Bolobo,CD,2021-01-11 21:40:24,-2.1667,16.2333,74.25,85,20,2.15
311,Bonavista,CA,2021-01-11 21:40:25,48.6499,-53.1147,27.0,93,40,4.61
312,Sadao,TH,2021-01-11 21:40:25,6.6388,100.4234,77.0,100,40,5.7
313,Santo Tomas,PH,2021-01-11 21:40:25,14.1079,121.1414,75.2,78,75,3.44
314,Aksarka,RU,2021-01-11 21:40:26,66.5606,67.7975,-11.36,76,80,4.05
315,Veseloyarsk,RU,2021-01-11 21:40:26,51.2836,81.1056,9.03,92,100,7.87
316,Haines Junction,CA,2021-01-11 21:40:26,60.7522,-137.5108,14.0,85,77,1.14
317,Nha Trang,VN,2021-01-11 21:40:26,12.25,109.1833,73.4,64,40,27.63
318,Ayagoz,KZ,2021-01-11 21:36:14,47.9714,80.4392,8.92,75,3,3.87
319,Clinton,US,2021-01-11 21:39:10,42.587,-82.9199,33.01,69,90,10.36
320,Saryozek,KZ,2021-01-11 21:40:27,44.3583,77.9753,32.09,69,0,7.92
321,Deulgaon Raja,IN,2021-01-11 21:40:27,20.0167,76.0333,66.2,77,20,6.4
322,Mashhad,IR,2021-01-11 21:36:53,36.297,59.6062,32.0,43,0,4.61
323,Eyl,SO,2021-01-11 21:40:28,7.9803,49.8164,70.84,70,44,17.76
324,Port Hedland,AU,2021-01-11 21:40:28,-20.3167,118.5667,82.4,94,1,3.44
325,Kaitangata,NZ,2021-01-11 21:40:28,-46.2817,169.8464,63.0,50,1,5.01
326,Villa Bruzual,VE,2021-01-11 21:40:28,9.3328,-69.1208,81.88,68,89,2.37
327,Nyurba,RU,2021-01-11 21:40:29,63.2842,118.3319,-42.56,80,99,0.69
328,Cam Ranh,VN,2021-01-11 21:40:29,11.9214,109.1591,73.4,64,40,27.63
329,Tokur,RU,2021-01-11 21:40:29,53.1333,132.9,-33.7,85,89,3.31
330,Zhigansk,RU,2021-01-11 21:40:30,66.7697,123.3711,-43.55,79,76,9.98
331,Fortuna,US,2021-01-11 21:40:30,40.5982,-124.1573,62.01,62,20,7.34
332,Port Angeles,US,2021-01-11 21:40:30,48.1181,-123.4307,48.99,87,1,5.61
333,Kachug,RU,2021-01-11 21:40:31,53.9606,105.8817,-5.69,88,100,4.83
334,Guanica,PR,2021-01-11 21:40:31,17.9716,-66.908,81.0,66,100,4.0
335,Karratha,AU,2021-01-11 21:40:31,-20.7377,116.8463,84.54,72,6,9.1
336,Graham,US,2021-01-11 21:40:32,47.0529,-122.2943,46.99,100,90,6.15
337,Egvekinot,RU,2021-01-11 21:40:32,66.3167,-179.1667,-17.19,83,77,15.61
338,Ossora,RU,2021-01-11 21:40:32,59.2353,163.0719,3.78,93,100,8.52
339,Fairbanks,US,2021-01-11 21:40:32,64.8378,-147.7164,24.8,93,75,2.3
340,Yar-Sale,RU,2021-01-11 21:40:33,66.8333,70.8333,-5.87,84,100,10.87
341,Chardara,KZ,2021-01-11 21:40:33,41.2547,67.9692,38.1,67,0,6.13
342,Galle,LK,2021-01-11 21:40:33,6.0367,80.217,75.33,91,72,5.28
343,Cockburn Town,TC,2021-01-11 21:36:30,21.4612,-71.1419,80.6,69,75,11.5
344,Suhbaatar,MN,2021-01-11 21:40:34,50.2314,106.2078,-4.14,87,100,3.36
345,Codajas,BR,2021-01-11 21:40:34,-3.8367,-62.0569,78.13,95,96,2.13
346,Sheltozero,RU,2021-01-11 21:40:34,61.3667,35.3667,2.52,95,100,11.61
347,Chuy,UY,2021-01-11 21:40:34,-33.6971,-53.4616,74.3,90,100,8.01
348,Nanzhou,CN,2021-01-11 21:40:35,29.3596,112.4024,34.36,83,0,8.01
349,Pacific Grove,US,2021-01-11 21:36:53,36.6177,-121.9166,63.0,59,1,11.5
350,Fontem,CM,2021-01-11 21:40:35,5.4685,9.8818,69.37,83,19,1.21
351,Sistranda,NO,2021-01-11 21:40:36,63.7256,8.834,23.0,86,90,8.05
352,Matara,LK,2021-01-11 21:37:24,5.9485,80.5353,75.9,89,73,3.83
353,Barabai,ID,2021-01-11 21:40:36,-2.5833,115.3833,75.25,92,100,1.45
354,Matagami,CA,2021-01-11 21:40:36,49.7502,-77.6328,19.4,93,90,13.8
355,Kindu,CD,2021-01-11 21:40:37,-2.95,25.95,70.79,95,100,2.53
356,Chapais,CA,2021-01-11 21:40:37,49.7834,-74.8492,14.0,92,90,6.91
357,Lashio,MM,2021-01-11 21:40:38,22.9333,97.75,56.46,98,85,1.07
358,Orlik,RU,2021-01-11 21:40:38,52.5178,99.825,-2.0,84,100,6.67
359,San Ramon,US,2021-01-11 21:40:38,37.7799,-121.978,61.0,55,1,4.61
360,Libres,MX,2021-01-11 21:40:38,19.4667,-97.6833,57.4,60,98,10.63
361,Sakakah,SA,2021-01-11 21:40:39,29.9697,40.2064,50.0,71,0,3.44
362,Nizwa,OM,2021-01-11 21:40:39,22.9333,57.5333,50.49,46,50,1.16
363,Hammerfest,NO,2021-01-11 21:40:39,70.6634,23.6821,21.2,58,0,17.27
364,Shenkursk,RU,2021-01-11 21:40:40,62.1091,42.896,-16.92,87,2,4.36
365,Khromtau,KZ,2021-01-11 21:40:40,50.2503,58.4347,2.91,95,95,6.13
366,Keelung,TW,2021-01-11 21:40:40,25.1283,121.7419,48.2,93,75,2.3
367,Honiara,SB,2021-01-11 21:40:41,-9.4333,159.95,83.68,72,100,0.87
368,Husavik,IS,2021-01-11 21:40:41,66.0449,-17.3389,12.2,85,0,3.44
369,Aklavik,CA,2021-01-11 21:40:41,68.2191,-135.0107,-0.4,85,100,8.79
370,Kodino,RU,2021-01-11 21:40:41,63.7198,39.6447,-13.29,88,0,5.23
371,Lonevag,NO,2021-01-11 21:40:42,60.5262,5.4937,25.0,93,0,3.13
372,Sitka,US,2021-01-11 21:40:42,57.0531,-135.33,41.0,81,90,14.97
373,Nkan,GA,2021-01-11 21:40:43,0.3833,9.7833,82.4,83,40,5.75
374,Havelock,US,2021-01-11 21:40:43,34.8791,-76.9013,48.99,71,90,5.75
375,Ilulissat,GL,2021-01-11 21:40:43,69.2167,-51.1,24.8,86,90,4.61
376,Safakulevo,RU,2021-01-11 21:40:43,54.9901,62.5442,-8.23,91,100,12.37
377,Buraydah,SA,2021-01-11 21:40:44,26.326,43.975,51.8,76,0,5.75
378,Iralaya,HN,2021-01-11 21:40:44,15.0,-83.2333,78.71,85,100,13.24
379,Ribas Do Rio Pardo,BR,2021-01-11 21:40:44,-20.4431,-53.7592,88.38,50,50,1.97
380,Autazes,BR,2021-01-11 21:40:45,-3.5797,-59.1306,80.49,81,11,2.86
381,Provost,CA,2021-01-11 21:40:45,52.3501,-110.2683,35.6,69,50,2.3
382,Gamba,GA,2021-01-11 21:40:45,-2.65,10.0,78.24,86,100,7.31
383,Busteni,RO,2021-01-11 21:40:45,45.4,25.5333,30.99,95,75,11.99
384,Northam,GB,2021-01-11 21:40:46,51.0333,-4.2167,48.99,95,100,17.0
385,Brainerd,US,2021-01-11 21:40:46,46.358,-94.2008,32.0,69,1,4.61
386,Norman Wells,CA,2021-01-11 21:40:46,65.282,-126.8329,1.4,92,90,3.83
387,Tezu,IN,2021-01-11 21:40:47,27.9167,96.1667,59.7,60,51,1.92
388,Lagos,NG,2021-01-11 21:40:47,6.5833,3.75,80.6,89,20,2.3
389,Hay River,CA,2021-01-11 21:40:47,60.8156,-115.7999,32.0,74,24,6.91
390,Aasiaat,GL,2021-01-11 21:40:47,68.7098,-52.8699,17.55,96,100,5.77
391,Lamar,US,2021-01-11 21:40:48,33.6668,-95.5836,46.99,39,1,5.55
392,High Level,CA,2021-01-11 21:40:48,58.5169,-117.136,15.8,92,75,4.61
393,Lufilufi,WS,2021-01-11 21:40:48,-13.8745,-171.5986,82.4,89,75,10.36
394,Prado,BR,2021-01-11 21:40:49,-17.3411,-39.2208,77.61,86,8,9.93
395,Port Elizabeth,ZA,2021-01-11 21:40:49,-33.918,25.5701,68.0,94,90,11.5
396,Beyneu,KZ,2021-01-11 21:40:49,45.3167,55.2,25.74,98,97,8.52
397,Sambava,MG,2021-01-11 21:40:49,-14.2667,50.1667,77.61,85,45,4.23
398,Cairns,AU,2021-01-11 21:39:24,-16.9167,145.7667,78.8,89,90,1.14
399,Baikunthpur,IN,2021-01-11 21:40:50,23.25,82.55,55.08,72,0,2.17
400,Marawi,PH,2021-01-11 21:40:51,7.9986,124.2928,75.0,95,46,3.0
401,Bahia Blanca,AR,2021-01-11 21:38:59,-38.7196,-62.2724,71.4,20,18,15.86
402,Talara,PE,2021-01-11 21:40:51,-4.5772,-81.2719,82.4,57,0,11.5
403,Kutahya,TR,2021-01-11 21:40:51,39.4242,29.9833,50.0,81,75,2.3
404,Altay,CN,2021-01-11 21:40:52,47.8667,88.1167,9.84,72,26,1.39
405,Iguguno,TZ,2021-01-11 21:40:52,-4.5697,34.6275,64.38,90,100,0.29
406,Sergeyevka,KZ,2021-01-11 21:40:52,53.88,67.4158,-1.41,92,100,19.1
407,Hirara,JP,2021-01-11 21:40:53,24.8,125.2833,57.81,83,100,31.23
408,Ta Khmau,KH,2021-01-11 21:40:53,11.4833,104.95,71.6,64,20,12.66
409,Ashti,IN,2021-01-11 21:40:54,19.3833,76.2333,70.95,44,67,5.39
410,Padang,ID,2021-01-11 21:40:54,-0.9492,100.3543,75.25,88,100,5.03
411,Eureka,US,2021-01-11 21:40:54,40.8021,-124.1637,61.0,73,57,5.99
412,Arawa,PG,2021-01-11 21:40:55,-6.2132,155.5367,78.98,83,100,3.58
413,Beled,HU,2021-01-11 21:40:55,47.4659,17.0929,21.2,93,0,2.15
414,Nome,US,2021-01-11 21:40:55,64.5011,-165.4064,15.8,73,90,14.97
415,Guilin,CN,2021-01-11 21:40:55,25.2819,110.2864,26.6,93,56,3.38
416,Sao Luis,BR,2021-01-11 21:40:40,-2.5297,-44.3028,82.4,78,40,11.5
417,Tatui,BR,2021-01-11 21:40:56,-23.3556,-47.8569,75.34,89,96,9.98
418,Artvin,TR,2021-01-11 21:40:57,41.1667,41.8333,55.4,88,75,13.8
419,Katsuura,JP,2021-01-11 21:40:57,35.1333,140.3,39.2,70,75,9.22
420,Kavaratti,IN,2021-01-11 21:40:57,10.5669,72.642,81.86,76,100,8.75
421,Strezhevoy,RU,2021-01-11 21:40:58,60.7333,77.5889,-32.8,68,0,4.47
422,Narsaq,GL,2021-01-11 21:40:58,60.9167,-46.05,42.8,33,75,26.46
423,Jumla,NP,2021-01-11 21:40:58,29.2747,82.1838,36.52,49,56,3.87
424,Opuwo,NA,2021-01-11 21:40:59,-18.0607,13.84,67.24,61,88,7.63
425,Tura,IN,2021-01-11 21:36:02,25.5198,90.2201,59.2,61,4,2.59
426,Meulaboh,ID,2021-01-11 21:40:59,4.1363,96.1285,75.51,86,87,3.74
427,Verkhniye Tatyshly,RU,2021-01-11 21:40:59,56.2912,55.8575,-5.94,90,100,13.53
428,Santa Isabel Do Rio Negro,BR,2021-01-11 21:41:00,-0.4139,-65.0192,77.85,81,91,2.68
429,Christchurch,NZ,2021-01-11 21:41:00,-43.5333,172.6333,63.0,72,90,12.66
430,Kahului,US,2021-01-11 21:41:00,20.8947,-156.47,84.2,51,20,18.41
431,Portland,US,2021-01-11 21:37:49,45.5234,-122.6762,48.0,76,90,11.5
432,Geraldton,AU,2021-01-11 21:41:01,-28.7667,114.6,71.6,83,56,14.97
433,Emborion,GR,2021-01-11 21:41:01,40.4833,21.55,50.0,91,73,4.61
434,Nynashamn,SE,2021-01-11 21:41:01,58.9034,17.9479,39.99,73,100,32.37
435,Vryburg,ZA,2021-01-11 21:41:02,-26.9566,24.7284,69.87,82,100,9.42
436,Rawson,AR,2021-01-11 21:41:02,-43.3002,-65.1023,62.1,35,65,11.18
437,Swellendam,ZA,2021-01-11 21:41:02,-34.0226,20.4417,68.0,83,47,14.97
438,Faya,SA,2021-01-11 21:41:03,18.3851,42.4509,44.6,87,40,5.75
439,Pueblo Nuevo,MX,2021-01-11 21:41:03,23.3833,-105.3833,61.63,29,0,7.14
440,Palmas De Monte Alto,BR,2021-01-11 21:41:03,-14.2672,-43.1619,78.13,71,100,3.58
441,Muri,IN,2021-01-11 21:41:04,23.3667,85.8667,58.48,71,49,3.02
442,Mayumba,GA,2021-01-11 21:41:04,-3.432,10.6554,78.44,86,100,8.59
443,Lesnoy,RU,2021-01-11 21:41:04,57.6198,63.0784,-16.69,87,100,9.4
444,La Ronge,CA,2021-01-11 21:41:05,55.1001,-105.2842,32.0,59,100,3.44
445,Luang Prabang,LA,2021-01-11 21:41:05,19.8856,102.1347,49.37,53,99,5.32
446,Rupert,US,2021-01-11 21:41:06,42.6191,-113.6772,39.2,56,1,12.66
447,Chokwe,MZ,2021-01-11 21:41:06,-24.5333,32.9833,74.61,75,37,4.0
448,Teguldet,RU,2021-01-11 21:41:06,57.3064,88.1667,-26.1,85,0,3.29
449,Viljoenskroon,ZA,2021-01-11 21:41:07,-27.2084,26.9485,64.0,94,77,9.75
450,Clarksburg,US,2021-01-11 21:41:07,39.2807,-80.3445,39.0,65,90,8.05
451,Saint-Michel-Des-Saints,CA,2021-01-11 21:41:07,46.6834,-73.9159,25.0,97,99,4.61
452,Sorong,ID,2021-01-11 21:41:08,-0.8833,131.25,76.39,93,100,2.91
453,Camocim,BR,2021-01-11 21:36:11,-2.9022,-40.8411,80.1,76,0,13.35
454,Mascote,BR,2021-01-11 21:39:48,-15.5631,-39.3025,82.4,83,75,6.91
455,Sao Joao Da Barra,BR,2021-01-11 21:41:09,-21.6403,-41.0511,80.6,74,0,17.27
456,Porto Novo,BJ,2021-01-11 21:41:09,6.4965,2.6036,80.6,94,20,9.22
457,Valle De Allende,MX,2021-01-11 21:41:10,26.9333,-105.4,52.75,40,0,12.53
458,Vilhena,BR,2021-01-11 21:41:10,-12.7406,-60.1458,75.2,83,40,6.91
459,Nampa,US,2021-01-11 21:37:17,43.5407,-116.5635,41.0,60,1,5.75
460,Eirunepe,BR,2021-01-11 21:41:10,-6.6603,-69.8736,82.63,80,39,2.1
461,Saint-Louis,SN,2021-01-11 21:41:11,16.3333,-15.0,73.4,38,99,4.61
462,Aykhal,RU,2021-01-11 21:41:11,66.0,111.5,-31.77,80,67,5.5
463,Santa Rosalia,MX,2021-01-11 21:41:12,27.3167,-112.2833,65.26,32,0,12.71
464,Margate,GB,2021-01-11 21:41:12,51.3813,1.3862,46.0,76,100,4.0
465,Verkhnyaya Inta,RU,2021-01-11 21:41:12,65.9811,60.3094,-13.99,77,66,2.53
466,Amapa,BR,2021-01-11 21:41:13,1.0,-52.0,74.68,97,100,3.44
467,Namibe,AO,2021-01-11 21:41:13,-15.1961,12.1522,72.99,65,85,8.93
468,Constitucion,CL,2021-01-11 21:41:13,-35.3333,-72.4167,61.79,51,0,20.67
469,Ponnampet,IN,2021-01-11 21:41:14,12.15,75.9333,64.09,97,100,3.56
470,Neiafu,TO,2021-01-11 21:41:14,-18.65,-173.9833,82.4,78,75,9.22
471,Mogadishu,SO,2021-01-11 21:41:14,2.0371,45.3438,75.81,76,0,23.22
472,Ozernovskiy,RU,2021-01-11 21:41:14,51.5,156.5167,24.93,89,100,21.97
473,Bandipur,NP,2021-01-11 21:41:15,27.9333,84.4167,44.62,91,95,2.21
474,Bilma,NE,2021-01-11 21:41:15,18.6853,12.9164,66.4,24,1,4.43
475,Mega,ET,2021-01-11 21:41:16,4.05,38.3,60.33,55,0,8.86
476,Yaan,NG,2021-01-11 21:41:16,7.3833,8.5667,80.73,16,0,2.89
477,Kiunga,PG,2021-01-11 21:41:16,-6.1219,141.2906,75.7,97,84,1.07
478,Naldurg,IN,2021-01-11 21:41:17,17.8167,76.3,70.9,43,59,6.85
479,Makaha,US,2021-01-11 21:41:17,21.4694,-158.2175,82.4,69,40,10.36
480,Kruisfontein,ZA,2021-01-11 21:41:18,-34.0033,24.7314,66.99,92,100,3.0
481,Mahibadhoo,MV,2021-01-11 21:41:18,3.7833,72.9667,81.14,76,83,11.68
482,Jos,NG,2021-01-11 21:41:18,9.9167,8.9,63.81,28,0,4.72
483,Yuanping,CN,2021-01-11 21:41:19,38.7153,112.7575,16.07,71,5,3.29
484,Tacuati,PY,2021-01-11 21:41:19,-23.45,-56.5833,89.69,51,11,3.33
485,Srednekolymsk,RU,2021-01-11 21:41:19,67.45,153.6833,-34.82,82,4,4.99
486,Kuito,AO,2021-01-11 21:41:20,-12.3833,16.9333,58.37,77,100,3.74
487,Grimstad,NO,2021-01-11 21:41:08,58.3405,8.5934,32.0,93,15,2.3
488,Umm Kaddadah,SD,2021-01-11 21:41:20,13.6017,26.6876,65.89,26,0,15.75
489,Lima,PE,2021-01-11 21:36:41,-12.0432,-77.0282,75.2,69,40,11.5
490,Deqing,CN,2021-01-11 21:41:21,30.5448,119.9599,36.0,39,0,7.0
491,Ayan,RU,2021-01-11 21:41:21,56.45,138.1667,-24.47,72,0,8.12
492,Mar Del Plata,AR,2021-01-11 21:41:11,-38.0023,-57.5575,69.8,60,0,14.97
493,Panaba,MX,2021-01-11 21:41:22,21.2833,-88.2667,74.8,80,58,9.75
494,Maluso,PH,2021-01-11 21:40:31,6.543,121.8753,77.0,94,75,2.3
495,Vilyuysk,RU,2021-01-11 21:41:22,63.7553,121.6247,-41.58,81,100,2.66
496,Manaure,CO,2021-01-11 21:41:23,11.7751,-72.4445,83.57,62,75,24.16
497,Alvinopolis,BR,2021-01-11 21:41:23,-20.1067,-43.0489,73.02,93,35,4.79
498,Khani,GE,2021-01-11 21:41:23,41.9563,42.9566,50.0,100,90,10.36
499,Balikpapan,ID,2021-01-11 21:41:24,-1.2675,116.8289,76.71,91,100,4.14
500,Itumbiara,BR,2021-01-11 21:41:24,-18.4192,-49.2153,81.25,68,70,2.21
501,Pandan,PH,2021-01-11 21:41:24,14.0453,124.1694,75.92,79,100,21.21
502,Fukue,JP,2021-01-11 21:41:25,32.6881,128.8419,43.95,71,100,16.24
503,Wewak,PG,2021-01-11 21:39:08,-3.5534,143.6268,82.09,75,100,2.86
504,Nurota,UZ,2021-01-11 21:41:26,40.5614,65.6886,35.6,60,0,6.91
505,Bowen,AU,2021-01-11 21:41:26,-20.0167,148.2333,75.2,94,75,14.97
506,Vestmannaeyjar,IS,2021-01-11 21:41:26,63.4427,-20.2734,37.22,78,0,13.47
507,Shanhetun,CN,2021-01-11 21:41:26,44.7,127.2,2.73,93,81,7.05
508,Puerto Ayacucho,VE,2021-01-11 21:41:27,5.6639,-67.6236,81.97,73,45,7.81
509,Muisne,EC,2021-01-11 21:41:27,0.6,-80.0333,78.06,81,48,10.04
510,Basoko,CD,2021-01-11 21:41:28,1.2391,23.616,77.95,62,78,3.36
511,Barstow,US,2021-01-11 21:41:28,34.8986,-117.0228,57.2,21,1,4.61
512,San Pedro,PH,2021-01-11 21:41:29,14.35,121.0167,75.2,78,75,3.44
513,Gohpur,IN,2021-01-11 21:41:29,26.8833,93.6333,59.54,80,64,1.7
514,Kattivakkam,IN,2021-01-11 21:41:29,13.2167,80.3167,78.8,89,40,6.91
515,Shimoda,JP,2021-01-11 21:41:29,34.6667,138.95,35.01,69,94,1.01
516,Semnan,IR,2021-01-11 21:41:30,35.5729,53.3971,35.64,70,0,1.14
517,Hervey Bay,AU,2021-01-11 21:41:30,-25.2986,152.8535,75.0,74,14,5.01
518,Port Blair,IN,2021-01-11 21:41:04,11.6667,92.75,78.85,79,6,12.41
519,Tombouctou,ML,2021-01-11 21:41:31,20.0,-3.0,63.99,28,0,12.08
520,Kurilsk,RU,2021-01-11 21:41:31,45.2333,147.8833,20.86,92,100,13.76
521,Prainha,BR,2021-01-11 21:41:31,-1.8,-53.48,80.92,69,83,4.34
522,Comodoro Rivadavia,AR,2021-01-11 21:41:31,-45.8667,-67.5,60.8,48,40,12.66
523,Kushmurun,KZ,2021-01-11 21:41:32,52.4503,64.6311,6.69,94,100,17.94
524,Kununurra,AU,2021-01-11 21:40:26,-15.7667,128.7333,77.0,94,16,5.39
525,Kilcullen,IE,2021-01-11 21:41:32,53.1303,-6.7444,48.2,93,75,25.32
526,Borba,BR,2021-01-11 21:41:32,-4.3878,-59.5939,79.57,88,24,2.3
527,Pinawa,CA,2021-01-11 21:41:33,50.1489,-95.8811,25.02,98,98,3.53
528,Rundu,NA,2021-01-11 21:41:33,-17.9333,19.7667,68.47,89,100,5.03
529,Urucurituba,BR,2021-01-11 21:41:34,-2.6833,-57.6667,80.08,82,61,0.67
530,Mafinga,TZ,2021-01-11 21:41:34,-7.25,35.0667,65.01,91,81,3.38
531,Inuvik,CA,2021-01-11 21:41:35,68.3499,-133.7218,-0.4,85,100,0.6
532,Alugan,PH,2021-01-11 21:41:35,12.2188,125.4808,78.85,87,100,18.28
533,Taoudenni,ML,2021-01-11 21:41:35,22.6783,-3.9836,61.83,30,90,9.86
534,Wagar,SD,2021-01-11 21:41:36,16.1525,36.2032,67.06,81,0,15.52
535,Cherskiy,RU,2021-01-11 21:41:36,68.75,161.3,-34.94,82,0,1.45
536,Coihaique,CL,2021-01-11 21:41:36,-45.5752,-72.0662,55.4,50,75,10.36
537,Anshun,CN,2021-01-11 21:41:36,26.25,105.9333,29.89,85,100,2.3
538,Marienburg,PL,2021-01-11 21:41:01,54.0359,19.0266,32.0,100,99,16.69
539,Salinopolis,BR,2021-01-11 21:41:37,-0.6136,-47.3561,80.06,83,71,10.65
540,Ligayan,PH,2021-01-11 21:41:38,4.6533,119.4706,82.2,74,53,2.98
541,San Jose,US,2021-01-11 21:39:38,37.3394,-121.895,62.01,58,75,6.91
542,Ler,SS,2021-01-11 21:41:38,8.3018,30.1418,76.62,22,59,4.72
543,Berlevag,NO,2021-01-11 21:41:39,70.8578,29.0864,12.2,67,0,10.36
544,Peabiru,BR,2021-01-11 21:41:39,-23.9128,-52.3431,79.23,80,84,1.77
545,Barcelos,PT,2021-01-11 21:41:20,41.5388,-8.6151,43.0,75,0,4.32
546,Kiruna,SE,2021-01-11 21:41:39,67.8557,20.2251,-0.4,85,90,2.3
547,Karak,JO,2021-01-11 21:41:40,31.1667,35.75,46.4,57,70,11.56
548,Alanya,TR,2021-01-11 21:39:16,36.5438,31.9998,57.2,94,75,5.06
549,Kenai,US,2021-01-11 21:41:40,60.5544,-151.2583,33.01,80,1,16.11
550,Port Macquarie,AU,2021-01-11 21:37:13,-31.4333,152.9167,73.99,78,7,1.99
